OA11CD,easting,northing
E00015247,530547.389,173713.69
E00015244,530282.965,173644.86
E00015245,530633.357,173890.482
E00015242,530507,173798.113
E00015243,530658.528,173788.079
E00015240,530173.968,173898.177
E00015241,530398.442,173839.071
E00015248,530347.149,173700.698
E00015249,530584.007,173676.13
E00015236,530614.509,174011.507
E00015237,530380.443,173981.783
E00015234,530111.557,174202.282
E00015235,530089.961,174089.329
E00015232,530541.351,174157.042
E00015913,530231,172285
E00171536,530178.088,177906.088
E00015746,529780.587,171573.214
E00015747,530168.686,171759.712
E00015744,530031.526,172089.546
E00015745,530005.739,171961.066
E00015742,529773.68,172101.174
E00015740,530047.701,172291.665
E00015741,530020.016,172205.677
E00016046,530884.091,174669.904
E00016047,530987.285,174642.235
E00016044,530936.024,174872.099
E00016045,531013.892,174808.057
E00016042,531496.517,173073.91
E00015748,529646.374,171692.038
E00016043,531017.951,174916.115
E00015749,529553.123,171539
E00016040,531283.19,173262.352
E00016041,531380.154,173133.932
E00015736,529913.208,172478.894
E00015737,530150.684,172418.816
E00015734,529618.873,172452.655
E00015735,530107.606,172660.708
E00015732,529712.861,172728.71
E00016048,531084.92,174694.663
E00015733,529911.577,172672.204
E00016049,531279.241,174488.297
E00015730,529956.854,170685.637
E00015731,529805.767,170580.745
E00016036,531368.611,173549.437
E00016037,530986.645,173312.281
E00016034,531102.459,173664.812
E00016035,531133.229,173516.702
E00016032,530936.28,173672.624
E00015738,529885.984,172383.397
E00016033,531256.873,173572.538
E00015739,530007.289,172254.298
E00016030,530899.611,173864.949
E00016031,531093.858,173930.939
E00016038,531389.796,173270.156
E00016039,531167.497,173272.268
E00015266,529849.202,174445.917
E00015264,529787.793,174441.487
E00015265,529106.196,174438.527
E00015262,529301.836,174554.331
E00015263,529129.829,174492.313
E00015260,529443.015,174439.287
E00015261,529731.385,174517.844
E00015268,528993.502,174331.796
E00015269,529027.423,174403.548
E00015256,529267.938,174635.875
E00015257,528887.345,174286.806
E00015254,529280.744,174736.853
E00015255,529490.059,174593.298
E00015252,529090.457,174689.102
E00015253,529673.449,174679.555
E00015250,529851.379,174885.087
E00015251,529137.407,174717.249
E00015258,529589.756,174583.317
E00015259,529168.68,174544.644
E00015206,530798.906,173410.012
E00015207,530832.263,175046.656
E00015286,529382.403,174953.347
E00015204,530709.85,173539.766
E00015285,530036.805,174964.151
E00015205,530486.687,173493.922
E00015284,529314.62,175071.416
E00015202,531318.138,179992.873
E00015283,529909.723,174990.766
E00015203,530397.577,174464.201
E00015282,529600.726,175116.608
E00015281,529577.911,175027.623
E00015201,531315.177,180121.287
E00015280,529473.203,175169.089
E00015208,530537.69,174995.116
E00015209,530389.489,174872.625
E00015288,529995.428,174733.831
E00171551,530088.659,176041.702
E00171523,530575.958,176096.137
E00015446,532727.998,171571.841
E00015447,532227.646,171568.092
E00015876,529522.115,170240.269
E00015444,532510.103,171715.88
E00015445,532962.278,171732.058
E00015874,529632.363,170444.296
E00015442,532848.707,171085.148
E00015875,530261.482,170300.783
E00015443,532687.401,172282.751
E00015872,529997.479,170506.792
E00015440,532214.799,171760.987
E00015873,529474.851,170315.198
E00015441,532498.737,171339.672
E00015871,529897.663,170469.265
E00015448,532899.56,171589.032
E00015449,533034.821,171565.642
E00015878,530415.013,170201.73
E00015879,529092.809,170006.837
E00015436,532246.805,171926.416
E00015437,532595.744,171885.096
E00015826,530111.896,173446.125
E00015434,530534.001,175190.332
E00015827,530335.644,173480.886
E00015435,532826.931,172084.012
E00015824,530781.535,172527.402
E00015432,530875.231,175303.03
E00015825,530177.887,173452.418
E00015433,529979.954,175337.749
E00015822,530689.283,172715.537
E00015430,530416.605,175261.309
E00015823,530832.599,172610.727
E00015431,530420.674,175162.772
E00015820,530906.185,172700.46
E00015821,530639.437,172644.757
E00015438,532489.841,171894.04
E00015439,532665.776,171682.539
E00015828,530278.965,173402.36
E00015829,530369.73,173317.974
E00015816,531181.85,172735.749
E00015897,530854.533,171562.604
E00015176,530753.656,179751.822
E00015817,530417.657,172715.16
E00015896,530450.578,171411.83
E00015814,530201.747,172897.603
E00015895,530686.098,171182.451
E00015815,530966.547,172764.009
E00015894,531133.58,171511.999
E00015175,531256.884,179684.916
E00015812,530636.331,172842.31
E00015893,530667.018,171653.533
E00015172,531472.818,180025.578
E00015813,529811.801,172863.833
E00015892,531004.657,171678.845
E00015173,531414.068,179853.174
E00015810,530440.582,172868.443
E00015891,531049.52,171823.745
E00015811,531529.818,172935.558
E00015890,530581.483,172483.454
E00015171,531408.427,179972.305
E00015818,531383.501,172820.649
E00015899,530669.527,171504.307
E00015178,531321.186,179613.64
E00015819,531369.337,172671.23
E00015898,531132.727,171233.9
E00015179,531262.095,179638.653
E00015197,531457.201,180177.793
E00015676,530840.581,178175.092
E00015196,531317.301,180277.619
E00015677,530947.128,178237.871
E00015195,531240.841,180347.218
E00015674,531357.219,178200.301
E00015194,531176.633,178858.074
E00015675,530741.364,178181.628
E00015193,531115.807,178822.482
E00015192,531028.876,179055.441
E00015673,531055.718,178198.239
E00015191,531103.018,178985.388
E00015670,531420.2,178322.735
E00015190,531201.962,179074.784
E00015671,530872.055,178265.078
E00015199,531386.561,180239.374
E00015678,531332.281,178047.454
E00015198,531266.516,180221.599
E00015627,530627.862,177519.396
E00015624,530676.028,177831.067
E00015625,531245.652,177852.633
E00015622,530670.221,177914.163
E00015623,530506.811,177872.669
E00015620,530788.911,177622.664
E00015621,530503.883,177413.031
E00015628,530562.388,177793.262
E00015616,530028.508,175943.471
E00015697,531062.891,178560.247
E00015617,530605.352,175864.938
E00015696,531462.248,178515.709
E00015614,530411.501,175943.496
E00015695,531675.924,178471.614
E00015366,531775.225,175843.315
E00015615,530210.465,175874.078
E00015694,531363.768,178523.785
E00015367,531449.469,175866.062
E00015612,530288.939,176024.247
E00015693,530832.109,178640.046
E00015364,531591.714,175916.466
E00015613,530553.764,175931.254
E00015692,531188.937,178608.951
E00015691,531101.973,178630.223
E00015362,531594.512,176114.042
E00015611,530729.244,176026.796
E00015690,530978.48,178596.551
E00015363,531227.798,175757.077
E00015360,531792.14,176115.866
E00015361,531661.04,176000.677
E00015618,530059.988,175864.493
E00015699,531151.537,178544.736
E00015619,530259.716,175821.892
E00015698,530809.028,178401.979
E00015368,531725.813,175784.731
E00015369,531498.883,175803.379
E00015356,531562.153,176262.15
E00015357,531467.645,176133
E00015354,531790.568,176263.24
E00015355,531684.941,176175.49
E00015352,531681.273,174992.949
E00015353,531389.614,176256.859
E00015350,531795.879,175020.631
E00015351,531372.715,174997.2
E00015358,531242.656,176187.937
E00015359,531781.577,175986.83
E00015306,529428.01,175838.219
E00015387,531116.382,175141.45
E00015307,529353.453,175713.474
E00015386,531247.236,175155.873
E00015385,531671.062,175185.656
E00015305,529518.688,175784.312
E00015384,531173.9,175226.057
E00015302,528714.304,175957.71
E00015383,531256.578,175270.371
E00015303,529609.543,175786.445
E00015382,531160.793,175321.804
E00015300,529217.755,175880.544
E00015381,531459.913,175370.16
E00015301,529675.071,175784.813
E00015380,531614.738,175397.798
E00015308,528682.466,175640.352
E00015389,531651.994,175038.4
E00015309,529615.394,175662.924
E00015388,531407.367,175114.223
E00015546,531772.986,171129.232
E00015547,531387.219,171115.367
E00015544,532207.335,171270.799
E00015976,529232.331,173297.661
E00015545,531631.72,171154.78
E00015977,529540.339,173331.151
E00015542,531569.136,171267.437
E00015974,529405.78,173275.354
E00015543,532164.692,171175.562
E00015975,529364.087,173347.223
E00015540,531225.835,171513.828
E00015972,529255.018,173448.122
E00015541,531929.021,171363.472
E00015973,529710.382,173224.012
E00015970,529466.301,173425.38
E00015548,531272.102,171158.869
E00015549,532307.978,171086.584
E00015978,529201.934,173186.197
E00015979,529478.813,173144.779
E00015536,531465.122,171500.561
E00015537,531356.394,171344.301
E00015926,530912.578,171908.056
E00015927,530473.309,171848.893
E00015535,532163.088,171396.973
E00015924,530293.102,172119.923
E00015532,531950.961,171458.196
E00015925,530979.965,172054.901
E00015533,532047.749,171451.217
E00015922,530571.802,172121.449
E00015530,531638.021,171445.784
E00015923,530489.27,171996.536
E00015920,530426.679,172171.094
E00015921,530641.938,171953.848
E00015538,531785.611,171330.097
E00015539,531990.512,171145.011
E00015928,530860.038,172002.155
E00015929,530263.433,171952.653
E00015916,530257.563,172387.374
E00015997,531876.042,172502.45
E00015917,530805.012,172390.028
E00015996,532203.456,172327.343
E00015914,530957.639,172447.871
E00015915,530572.933,172338.902
E00015994,532103.194,172504.954
E00015912,530680.027,172454.165
E00015233,530368.083,174143.219
E00015230,530157.292,174281.552
E00015231,530225.919,174081.945
E00015238,530488.73,173970.775
E00015239,530284.518,173939.224
E00171550,529323.022,175476.611
E00171540,530255.916,178040.784
E00171549,531557.85,178851.098
E00171544,530594.544,178453.029
E00171539,530237.519,178004.486
E00171530,531230.818,173950.801
E00171532,531304.559,175984.039
E00171533,530944.212,180170.02
E00171527,529802.342,176934.92
E00171522,530626.388,176203.804
E00015476,532787.364,172294.697
E00171520,529296.762,175552.379
E00015477,532628.614,172222.402
E00015474,533231.83,170708.39
E00015866,530523.265,170371.068
E00171552,530622.71,176029
E00015475,532560.133,172348.603
E00015867,529553.569,170615.489
E00171531,531351.819,176087.581
E00015472,533555.083,170779.876
E00015864,530632.221,170539.922
E00171543,531667.049,178706.101
E00015473,533051.087,170780.135
E00015865,530673.536,170332.903
E00171541,531283.61,174065.722
E00015470,533478.016,170906.824
E00015862,530148.3,170748.023
E00171547,531151.614,178492.666
E00015471,533194.691,170820.605
E00015863,529435.792,170501.137
E00171537,530272.954,177970.741
E00015860,530413.686,169999.049
E00015861,530150.643,169894.753
E00171535,530750,179825
E00015478,532654.708,172145.355
E00015479,532088.906,172060.671
E00015868,529854.566,170380.719
E00015869,530361.291,170474.03
E00015426,530468.689,175352.123
E00015427,530110.454,175370.99
E00015856,529595.447,169809.821
E00015424,530678.678,175266.226
E00015857,529445.004,169869.081
E00015425,530342.945,175422.149
E00015854,529310.958,170342.123
E00015422,530765.113,175370.659
E00015855,529364.916,170222.758
E00015423,530201.148,175399.132
E00015852,530174.394,170418.714
E00015420,529820.137,175331.556
E00015853,529499.487,170440.72
E00015421,530868.808,175405.759
E00015850,530596.254,170757.018
E00015851,530477.825,170606.967
E00015428,529911.734,175343.362
E00015429,530565.466,175349.037
E00015858,530047.886,169842.134
E00015859,529624.109,169912.383
E00015416,529933.575,175482.752
E00015496,532144.27,176358.573
E00015806,530891.715,172890.171
E00015887,529237.294,170101.701
E00015414,530931.757,175645.888
E00015495,532468.66,176307.799
E00015166,530864.92,179466.557
E00015807,531601.804,172820.357
E00015886,530305.366,170032.442
E00015415,530049.837,175483.677
E00015494,532200.81,176381.023
E00015167,531240.647,179427.592
E00015804,530615.402,172950.51
E00015885,529387.424,170035.252
E00015412,530685.199,175619.057
E00015493,531664.444,174551.752
E00015805,529894.128,172927.102
E00015884,529666.873,170198.769
E00015413,530910.183,175722.486
E00015492,531793.869,174485.278
E00015802,531003.853,172968.846
E00015883,529951.074,170049.37
E00015410,530774.612,175811.8
E00015491,531518.963,174527.127
E00015803,530482.358,172776.844
E00015882,530273.355,170175.251
E00015411,530835.334,175742.4
E00015490,531870.254,174423.487
E00015800,530997.458,173154.787
E00015881,530038.65,170223.882
E00015801,530353.397,172993.994
E00015880,529768.692,170085.353
E00015419,530518.542,175472.856
E00015498,532143.12,176254.997
E00016110,531353.461,176385.749
E00015808,531323.364,172958.977
E00015889,529623.615,170021.121
E00015168,531089.831,179321.696
E00016111,531548.435,176384.345
E00015809,529776.68,172943.513
E00015888,529202.318,169941.083
E00015169,531095.104,178915.863
E00015187,531005.097,179175.646
E00015667,530958.055,178345.737
E00015186,531083.373,179228.045
E00015185,531227.182,179310.019
E00015665,531084.811,178311.309
E00015184,530694.061,178923.446
E00015662,531212.877,177906.173
E00015183,530872.443,179157.766
E00015663,531126.902,177851.136
E00015182,531313.256,179509.895
E00015660,530924.889,177915.01
E00015181,531074.134,179533.815
E00015661,531164.484,178086.259
E00015180,531090.19,179591.277
E00015668,531520.646,178326.664
E00015189,530946.144,178999.059
E00015669,530666.278,178306.101
E00015188,531158.822,179150.682
E00015656,530104.251,177233.701
E00015657,531091.064,177203.633
E00015654,530803.05,177218.614
E00015655,530393.444,177303.323
E00015652,530946.17,177252.554
E00015653,531144.928,177247.939
E00015650,530832.325,177320.479
E00015651,530200.04,177357.815
E00015658,530187.598,177163.819
E00015659,530329.06,177094.222
E00015606,530369.559,176066.292
E00015687,530821.931,178785.983
E00015607,529972.229,176008.085
E00015686,531268.527,178750.652
E00015604,529774.696,176017.931
E00015605,530426.633,176119.38
E00015684,531416.616,178834.206
E00015602,529915.044,176068.683
E00015683,530670.378,178791.124
E00015603,529618.512,176133.533
E00015682,530899.537,178792.975
E00015600,529691.487,176205.892
E00015601,529549.991,176226.535
E00015680,531386.036,178973.775
E00015608,529669.027,176002.95
E00015689,531480.418,178601.221
E00015609,530468.67,176048.122
E00015688,531481.392,178700.194
E00015346,531331.604,174869.838
E00015347,531532.726,174966.749
E00015344,531739.224,174987.853
E00015345,531218.687,174964.722
E00015342,531581.58,175252.088
E00015343,531079.968,175017.157
E00015340,528741.391,175893.522
E00015341,531692.068,175598.504
E00015348,531231.747,174741.92
E00015349,531242.633,175055.03
E00015336,528995.846,176113.081
E00015337,529234.055,175998.122
E00015334,529397.277,176069.637
E00015335,529303.367,176107.942
E00015332,529221.166,176302.936
E00015333,529179.727,176202.424
E00015330,529638.769,175216.168
E00015331,529786.246,175188.297
E00015338,529085.9,175942.813
E00015339,528888.476,176048.552
E00015576,529892.821,175823.668
E00015577,530461.71,175631.166
E00015574,530216.279,175753.406
E00015575,530346.389,175874.918
E00015967,529774.819,173431.319
E00015572,531337.845,171750.963
E00015964,530008.254,173534.916
E00015573,531428.154,171590.422
E00015965,529408.491,173499.497
E00015570,531645.286,171745.205
E00015962,529560.584,173621.834
E00015571,531730.388,171645.327
E00015963,530076.251,173703.5
E00015960,529244.114,173655.013
E00015961,529332.261,173670.697
E00015578,530286.582,175626.301
E00015579,530409.575,175586.827
E00015969,529117.564,173166.506
E00015526,531217.873,172037.452
E00015527,531535.185,171986.562
E00015524,531724.709,174796.014
E00015956,530136.814,173721.758
E00015525,531334.724,174677.463
E00015957,530005.296,173685.663
E00015522,532139.088,174738.273
E00015523,531548.813,174756.77
E00015955,529702.322,173703.48
E00015520,531969.139,174525.417
