oa11cd,num_500m,num_1km,mindist
E00021596,0,0,1
E00021597,0,0,1
E00021598,0,0,1
E00021599,0,0,1
E00021600,0,0,1
E00021601,0,0,1
E00021602,0,0,1
E00021603,0,0,1
E00021604,0,0,1
E00021605,0,0,1
E00021606,0,0,1
E00021607,0,0,1
E00021608,0,0,1
E00021610,0,0,1
E00021611,0,0,1
E00021612,0,0,1
E00021613,0,0,1
E00021614,0,0,1
E00021615,0,0,1
E00021616,0,0,1
E00021617,0,0,1
E00021618,0,0,1
E00021619,0,0,1
E00021620,0,0,1
E00021621,0,0,1
E00021622,0,0,1
E00021623,0,0,1
E00021624,0,0,1
E00021625,0,0,1
E00021626,0,0,1
E00021627,0,0,1
E00021628,0,0,1
E00021629,0,0,1
E00021630,0,0,1
E00021631,0,0,1
E00021632,0,0,1
E00021633,0,0,1
E00021634,0,0,1
E00021635,0,0,1
E00021636,0,0,1
E00021637,0,0,1
E00021639,0,0,1
E00021640,0,0,1
E00021641,0,0,1
E00021642,0,0,1
E00021643,0,0,1
E00021644,0,0,1
E00021646,0,0,1
E00021648,0,0,1
E00021649,0,0,1
E00021650,0,0,1
E00021651,0,0,1
E00021652,0,0,1
E00021653,0,0,1
E00021654,0,0,1
E00021655,0,0,1
E00021656,0,0,1
E00021657,0,0,1
E00021658,0,0,1
E00021659,0,0,1
E00021660,0,0,1
E00021661,0,0,1
E00021662,0,0,1
E00021663,0,0,1
E00021665,0,0,1
E00021666,0,0,1
E00021667,0,0,1
E00021668,0,0,1
E00021669,0,0,1
E00021670,0,0,1
E00021671,0,0,1
E00021672,0,7,.78365397
E00021673,0,12,.54569298
E00021674,2,17,.37384501
E00021675,0,0,1
E00021676,0,14,.51064098
E00021677,0,1,.99504697
E00021678,0,0,1
E00021679,0,1,.99391001
E00021680,0,9,.67719501
E00021681,0,14,.56835401
E00021682,0,0,1
E00021683,0,3,.92990398
E00021685,0,5,.87285101
E00021686,6,16,.32187
E00021687,0,8,.726807
E00021688,5,17,.379076
E00021689,8,20,.221191
E00021690,2,16,.34506401
E00021691,2,14,.43413299
E00021692,3,16,.411908
E00021693,1,13,.40638101
E00021694,0,6,.858679
E00021695,0,10,.54492998
E00021696,0,13,.59793401
E00021697,4,11,.25630701
E00021698,8,16,.070804998
E00021699,4,10,.12739401
E00021700,5,10,.142364
E00021701,0,11,.54627001
E00021702,2,15,.426709
E00021703,5,10,.083108
E00021704,4,15,.37039301
E00021705,7,16,.185756
E00021706,8,15,.26358601
E00021707,6,14,.30188701
E00021708,5,12,.146253
E00021709,8,14,.050572
E00021710,5,10,.192917
E00021711,6,15,.289601
E00021712,4,11,.33669499
E00021713,6,14,.405332
E00021714,4,10,.146053
E00021715,4,10,.21713699
E00021716,1,14,.48988199
E00021717,3,11,.104686
E00021718,3,11,.130087
E00021719,3,10,.015193
E00021722,6,15,.17688701
E00021723,5,15,.29109499
E00021724,7,15,.160382
E00021725,7,16,.146413
E00021726,4,12,.284529
E00021727,5,14,.27210799
E00021728,4,10,.25242299
E00021729,5,11,.249299
E00021730,6,12,.147764
E00021731,9,15,.102542
E00021732,9,16,.091585003
E00021733,0,0,1
E00021734,0,0,1
E00021735,0,0,1
E00021736,0,0,1
E00021737,0,0,1
E00021738,0,0,1
E00021739,0,0,1
E00021740,0,0,1
E00021741,0,2,.88373101
E00021742,0,0,1
E00021743,0,0,1
E00021744,0,7,.72140902
E00021745,0,0,1
E00021746,0,2,.939969
E00021748,0,0,1
E00021750,0,0,1
E00021752,0,0,1
E00021753,0,0,1
E00021754,0,0,1
E00021755,0,0,1
E00021756,0,0,1
E00021757,0,0,1
E00021758,0,0,1
E00021759,0,0,1
E00021760,0,0,1
E00021761,0,0,1
E00021762,0,0,1
E00021763,0,0,1
E00021764,0,0,1
E00021766,0,0,1
E00021767,0,0,1
E00021768,1,12,.34307301
E00021769,1,7,.252606
E00021770,0,3,.73610699
E00021772,4,10,.063363001
E00021773,4,9,.290824
E00021774,5,10,.24767201
E00021775,5,10,.174997
E00021776,1,7,.345743
E00021777,2,11,.36600801
E00021778,5,10,.148104
E00021779,4,12,.233072
E00021780,8,9,.24729601
E00021781,6,11,.00050099997
E00021782,1,12,.12520701
E00021783,1,7,.327494
E00021784,7,11,.19211601
E00021785,3,8,.358823
E00021786,2,9,.173954
E00021787,4,11,.15236899
E00021788,5,9,.27274799
E00021789,0,0,1
E00021790,0,0,1
E00021791,0,4,.731601
E00021792,0,3,.80804998
E00021793,0,2,.92350799
E00021794,0,4,.71507901
E00021795,0,4,.63689297
E00021796,0,6,.670412
E00021797,0,2,.90322298
E00021798,0,5,.74420702
E00021799,3,6,.318315
E00021800,0,7,.61935103
E00021801,1,6,.44833601
E00021802,1,8,.37652701
E00021803,1,8,.467574
E00021804,4,9,.063817002
E00021805,0,5,.53327101
E00021807,0,0,1
E00021808,0,1,.938555
E00021809,0,0,1
E00021810,0,0,1
E00021811,0,0,1
E00021812,0,0,1
E00021813,0,0,1
E00021814,0,0,1
E00021815,0,1,.90805697
E00021816,0,1,.97267503
E00021817,0,1,.92558599
E00021818,0,1,.78710997
E00021819,0,1,.87122202
E00021820,0,3,.67283899
E00021821,0,0,1
E00021822,0,1,.90869701
E00021823,0,0,1
E00021824,0,0,1
E00021825,0,0,1
E00021826,0,2,.83823699
E00021827,0,6,.56169897
E00021828,0,0,1
E00021829,0,2,.92959601
E00021830,0,5,.60317498
E00021831,0,5,.67815399
E00021832,0,3,.86196899
E00021833,0,5,.61155301
E00021834,0,5,.75112301
E00021835,0,4,.79187602
E00021836,2,7,.42742601
E00021837,0,5,.73962599
E00021838,0,0,1
E00021839,0,3,.73981303
E00021840,0,0,1
E00021841,0,0,1
E00021842,0,0,1
E00021843,0,0,1
E00021844,0,0,1
E00021845,0,1,.90469801
E00021846,0,1,.78772801
E00021847,1,3,.478479
E00021848,0,0,1
E00021849,0,1,.829072
E00021850,0,3,.56085497
E00021851,0,0,1
E00021852,0,0,1
E00021853,0,0,1
E00021854,0,0,1
E00021855,0,0,1
E00021856,0,0,1
E00021857,0,0,1
E00021858,0,0,1
E00021859,0,0,1
E00021860,0,0,1
E00021861,0,0,1
E00021862,0,0,1
E00021863,0,0,1
E00021864,0,0,1
E00021865,0,0,1
E00021866,0,0,1
E00021867,0,0,1
E00021868,0,0,1
E00021869,0,1,.99345398
E00021870,0,0,1
E00021871,0,0,1
E00021873,0,0,1
E00021874,0,0,1
E00021875,0,0,1
E00021876,0,0,1
E00021878,0,0,1
E00021879,0,0,1
E00021880,0,0,1
E00021881,0,0,1
E00021882,0,0,1
E00021883,0,0,1
E00021884,0,0,1
E00021885,0,0,1
E00021886,0,0,1
E00021887,0,0,1
E00021888,0,0,1
E00021889,0,0,1
E00021890,0,0,1
E00021891,0,0,1
E00021892,0,0,1
E00021893,0,0,1
E00021894,0,0,1
E00021895,0,0,1
E00021896,0,0,1
E00021897,0,0,1
E00021898,0,0,1
E00021899,0,0,1
E00021900,0,0,1
E00021901,0,0,1
E00021902,0,0,1
E00021903,0,0,1
E00021904,0,0,1
E00021905,0,0,1
E00021906,0,0,1
E00021907,0,0,1
E00021908,0,0,1
E00021909,0,0,1
E00021910,0,0,1
E00021911,0,0,1
E00021912,0,0,1
E00021913,0,0,1
E00021914,0,0,1
E00021915,0,0,1
E00021916,0,0,1
E00021917,0,0,1
E00021918,0,0,1
E00021919,0,0,1
E00021920,0,0,1
E00021921,0,0,1
E00021922,0,0,1
E00021923,0,0,1
E00021924,0,0,1
E00021925,0,0,1
E00021926,0,0,1
E00021927,0,0,1
E00021928,0,0,1
E00021929,0,0,1
E00021930,0,0,1
E00021931,0,0,1
E00021932,0,0,1
E00021933,0,0,1
E00021934,0,0,1
E00021935,0,0,1
E00021936,0,0,1
E00021937,0,0,1
E00021938,0,0,1
E00021939,0,0,1
E00021940,0,0,1
E00021941,0,0,1
E00021942,0,0,1
E00021943,0,0,1
E00021944,0,0,1
E00021945,0,0,1
E00021946,0,5,.66877502
E00021947,0,0,1
E00021949,0,0,1
E00021950,0,0,1
E00021951,0,0,1
E00021952,0,0,1
E00021953,0,0,1
E00021954,0,0,1
E00021955,0,0,1
E00021956,0,0,1
E00021957,0,0,1
E00021958,0,0,1
E00021959,0,0,1
E00021960,0,0,1
E00021961,0,0,1
E00021962,0,0,1
E00021963,0,0,1
E00021964,0,0,1
E00021965,0,0,1
E00021966,0,0,1
E00021967,0,0,1
E00021969,0,0,1
E00021970,0,0,1
E00021971,0,1,.98300803
E00021972,0,0,1
E00021973,0,0,1
E00021974,0,0,1
E00021975,0,0,1
E00021976,0,0,1
E00021977,0,0,1
E00021978,0,0,1
E00021979,0,0,1
E00021980,0,0,1
E00021981,0,0,1
E00021982,0,0,1
E00021983,0,0,1
E00021984,0,0,1
E00021985,0,0,1
E00021986,0,0,1
E00021987,0,0,1
E00021988,0,0,1
E00021989,0,0,1
E00021990,0,0,1
E00021991,0,0,1
E00021992,0,0,1
E00021993,0,0,1
E00021994,0,0,1
E00021995,0,0,1
E00021996,0,0,1
E00021997,0,0,1
E00021998,0,0,1
E00021999,0,0,1
E00022000,0,0,1
E00022001,0,0,1
E00022002,0,0,1
E00022003,0,0,1
E00022004,0,0,1
E00022005,0,0,1
E00022006,0,0,1
E00022007,0,0,1
E00022008,0,0,1
E00022009,0,0,1
E00022010,0,0,1
E00022011,0,0,1
E00022012,0,0,1
E00022013,0,0,1
E00022014,0,0,1
E00022015,0,0,1
E00022016,0,0,1
E00022017,0,0,1
E00022018,0,0,1
E00022019,0,0,1
E00022020,0,0,1
E00022021,0,0,1
E00022022,0,0,1
E00022023,0,0,1
E00022024,0,0,1
E00022025,0,0,1
E00022026,0,0,1
E00022027,0,0,1
E00022028,0,0,1
E00022029,0,0,1
E00022030,0,0,1
E00022031,0,0,1
E00022032,0,0,1
E00022033,0,0,1
E00022034,0,0,1
E00022035,0,0,1
E00022036,0,0,1
E00022037,0,0,1
E00022038,0,0,1
E00022039,0,0,1
E00022040,0,0,1
E00022041,0,0,1
E00022042,0,0,1
E00022043,0,0,1
E00022044,0,0,1
E00022045,0,0,1
E00022046,0,0,1
E00022047,0,0,1
E00022048,0,0,1
E00022049,0,0,1
E00022050,0,0,1
E00022051,0,0,1
E00022052,0,0,1
E00022053,0,0,1
E00022054,0,0,1
E00022055,0,0,1
E00022056,0,0,1
E00022057,0,0,1
E00022058,0,0,1
E00022059,0,0,1
E00022060,0,0,1
E00022061,0,0,1
E00022062,0,0,1
E00022063,0,0,1
E00022064,0,0,1
E00022065,0,0,1
E00022066,0,0,1
E00022067,0,0,1
E00022068,0,0,1
E00022069,0,0,1
E00022070,0,0,1
E00022071,0,0,1
E00022072,0,0,1
E00022073,0,0,1
E00022074,0,0,1
E00022075,0,0,1
E00022076,0,0,1
E00022077,4,5,.34888801
E00022078,0,3,.69132501
E00022079,0,2,.87064499
E00022080,0,2,.64063001
E00022082,1,5,.49153101
E00022083,0,4,.55526501
E00022084,0,2,.68778598
E00022085,1,5,.15169699
E00022086,0,3,.59836102
E00022087,0,2,.89590299
E00022088,2,3,.41349
E00022089,1,5,.496328
E00022090,1,5,.21691801
E00022091,1,5,.327485
E00022092,2,5,.28603899
E00022093,2,5,.29910499
E00022094,1,5,.120595
E00022095,2,5,.39471099
E00022096,1,5,.210383
E00022097,1,5,.27065599
E00022098,1,5,.35020801
E00022099,0,0,1
E00022100,0,0,1
E00022101,0,0,1
E00022102,0,0,1
E00022103,0,2,.92062199
E00022104,0,0,1
E00022106,1,3,.48019999
E00022107,0,3,.75042897
E00022108,0,1,.94840199
E00022109,0,2,.580625
E00022110,0,3,.88735402
E00022111,0,2,.629641
E00022112,0,3,.70492899
E00022113,0,2,.677661
E00022114,0,2,.724015
E00022115,1,3,.398682
E00022116,0,2,.58296001
E00022117,0,0,1
E00022118,0,0,1
E00022119,0,0,1
E00022120,0,0,1
E00022121,0,0,1
E00022122,0,0,1
E00022123,0,0,1
E00022124,0,0,1
E00022125,0,0,1
E00022127,0,0,1
E00022128,0,0,1
E00022129,0,0,1
E00022130,0,0,1
E00022131,0,0,1
E00022132,0,0,1
E00022133,0,0,1
E00022134,0,0,1
E00022135,0,0,1
E00022136,0,0,1
E00022137,0,0,1
E00022138,0,0,1
E00022139,0,0,1
E00022140,0,0,1
E00022141,0,0,1
E00022142,0,0,1
E00022143,0,0,1
E00022144,0,0,1
E00022145,0,0,1
E00022146,0,0,1
E00022147,0,0,1
E00022148,0,0,1
E00022149,0,0,1
E00022150,0,0,1
E00022151,0,0,1
E00022152,0,0,1
E00022153,0,6,.57869101
E00022154,0,5,.74926603
E00022155,0,7,.76813197
E00022156,0,0,1
E00022158,3,3,.35823199
E00022159,3,3,.28022799
E00022160,1,3,.492376
E00022161,0,5,.579606
E00022162,0,5,.685884
E00022163,0,3,.67895699
E00022164,0,3,.749506
E00022165,0,3,.88645297
E00022166,0,7,.51103503
E00022167,1,5,.45533299
E00022168,0,5,.84321898
E00022169,0,5,.51720899
E00022170,0,5,.69739199
E00022171,0,5,.62307
E00022172,3,3,.29735699
E00022173,2,3,.124201
E00022174,1,3,.28534099
E00022175,3,3,.25736499
E00022176,3,3,.36425501
E00022177,3,3,.40919301
E00022178,1,3,.13406099
E00022181,3,3,.13858201
E00022182,3,3,.43076
E00022183,2,3,.162926
E00022184,2,3,.25355399
E00022185,2,3,.26855299
E00022186,3,3,.057378002
E00022187,2,3,.195408
E00022188,0,3,.51170301
E00022189,2,3,.260288
E00022190,0,3,.65665603
E00022191,1,4,.49505201
E00022192,0,5,.62895799
E00022193,0,0,1
E00022194,0,0,1
E00022195,0,0,1
E00022196,0,0,1
E00022197,0,0,1
E00022198,0,0,1
E00022199,0,0,1
E00022200,0,0,1
E00022201,0,0,1
E00022202,0,0,1
E00022203,0,0,1
E00022204,0,0,1
E00022205,0,0,1
E00022206,0,0,1
E00022207,0,0,1
E00022208,0,0,1
E00022209,0,0,1
E00022210,0,0,1
E00022211,0,0,1
E00022212,0,0,1
E00022213,0,0,1
E00022214,0,0,1
E00022215,0,0,1
E00022216,0,0,1
E00022217,0,0,1
E00022218,0,0,1
E00022219,0,0,1
E00022220,0,0,1
E00022221,0,0,1
E00022222,0,0,1
E00022223,0,0,1
E00022224,0,0,1
E00022225,0,0,1
E00022226,0,0,1
E00022227,0,0,1
E00022228,0,3,.75912797
E00022229,0,4,.77319002
E00022230,0,5,.73769099
E00022231,0,0,1
E00022232,0,0,1
E00022233,0,0,1
E00022234,0,5,.62376302
E00022235,0,4,.83182102
E00022236,0,5,.64807999
E00022237,0,4,.81830299
E00022238,0,1,.97431302
E00022239,0,0,1
E00022240,0,0,1
E00022241,0,0,1
E00022242,0,1,.943591
E00022243,0,0,1
E00022244,0,4,.84428799
E00022245,0,0,1
E00022246,0,0,1
E00022247,0,0,1
E00022248,0,0,1
E00022249,0,0,1
E00022250,0,0,1
E00022251,0,0,1
E00022252,0,0,1
E00022253,0,0,1
E00022254,0,0,1
E00022255,0,0,1
E00022256,0,0,1
E00022257,0,0,1
E00022258,0,5,.72677398
E00022259,5,5,.27169999
E00022260,0,5,.58223498
E00022261,0,5,.81774902
E00022262,2,5,.433862
E00022263,0,5,.66527599
E00022264,2,5,.412729
E00022265,0,5,.53143901
E00022266,0,5,.59228402
E00022267,0,5,.64141798
E00022268,0,0,1
E00022269,0,0,1
E00022270,0,0,1
E00022271,0,0,1
E00022272,0,0,1
E00022273,0,0,1
E00022274,0,0,1
E00022275,0,0,1
E00022276,0,0,1
E00022277,0,0,1
E00022278,0,0,1
E00022279,0,0,1
E00022280,0,0,1
E00022281,0,0,1
E00022287,0,0,1
E00022288,0,0,1
E00022289,0,0,1
E00022290,0,1,.99371803
E00022291,0,0,1
E00022292,0,0,1
E00022293,0,0,1
E00022294,0,0,1
E00022295,0,0,1
E00022296,0,0,1
E00022297,0,0,1
E00022298,0,0,1
E00022299,0,0,1
E00022300,0,0,1
E00022301,0,0,1
E00022302,0,0,1
E00022303,0,0,1
E00022304,0,0,1
E00022305,0,0,1
E00022306,0,0,1
E00022307,0,0,1
E00022308,0,0,1
E00022309,0,0,1
E00022310,0,0,1
E00022311,0,0,1
E00022312,0,0,1
E00022313,0,0,1
E00022314,0,0,1
E00022316,0,0,1
E00022317,0,0,1
E00022318,0,0,1
E00022319,0,0,1
E00022320,0,0,1
E00022321,0,0,1
E00022322,0,0,1
E00022323,0,0,1
E00022324,0,0,1
E00022325,0,0,1
E00022326,0,0,1
E00022327,0,0,1
E00022329,0,0,1
E00022330,0,0,1
E00022331,0,0,1
E00022332,0,0,1
E00022333,0,0,1
E00022334,0,0,1
E00022335,0,0,1
E00022336,0,0,1
E00022337,0,0,1
E00022338,0,0,1
E00022339,0,0,1
E00022340,0,0,1
E00022341,3,5,.294586
E00022342,0,7,.58440799
E00022343,0,7,.67853701
E00022344,0,7,.75147498
E00022345,4,6,.38546601
E00022346,4,5,.048294999
E00022347,4,5,.160051
E00022348,5,5,.184205
E00022349,3,5,.27465701
E00022350,0,7,.732095
E00022351,0,7,.52902102
E00022352,0,6,.527906
E00022353,0,5,.64625198
E00022354,2,7,.35191101
E00022355,1,5,.147377
E00022356,1,5,.272993
E00022357,3,7,.34218201
E00022358,0,8,.58812201
E00022359,1,5,.444323
E00022360,4,5,.071117997
E00022361,5,5,.26009101
E00022362,3,7,.25202501
E00022363,4,5,.262548
E00022364,4,5,.088531002
E00022365,4,5,.155839
E00022366,4,6,.27502701
E00022367,2,8,.28530201
E00022368,1,8,.48104501
E00022369,5,5,.094596997
E00022370,0,9,.57184201
E00022371,1,5,.48186901
E00022372,5,5,.045492001
E00022373,2,8,.30335599
E00022374,3,5,.26122499
E00022375,0,4,.51468199
E00022376,0,0,1
E00022377,0,0,1
E00022378,0,0,1
E00022379,0,0,1
E00022380,0,0,1
E00022381,0,0,1
E00022382,0,0,1
E00022383,0,0,1
E00022384,0,0,1
E00022385,0,0,1
E00022386,0,0,1
E00022387,0,0,1
E00022388,0,0,1
E00022389,0,0,1
E00022390,0,0,1
E00022391,0,0,1
E00022392,0,0,1
E00022393,0,0,1
E00022394,0,0,1
E00022395,0,0,1
E00022396,0,0,1
E00022397,0,0,1
E00022398,0,0,1
E00022399,0,0,1
E00022400,0,0,1
E00022401,0,0,1
E00022402,0,0,1
E00022403,0,0,1
E00022404,0,0,1
E00022405,0,0,1
E00022406,0,0,1
E00022407,0,0,1
E00022408,0,0,1
E00022409,0,0,1
E00022410,0,0,1
E00022411,0,0,1
E00022412,0,0,1
E00022413,0,0,1
E00022414,0,0,1
E00022415,0,0,1
E00022416,0,0,1
E00022417,0,0,1
E00022418,0,0,1
E00022419,0,1,.964046
E00022420,0,0,1
E00022421,0,0,1
E00022422,0,0,1
E00022423,0,3,.64424098
E00022424,0,3,.67609602
E00022425,0,1,.90172201
E00022426,0,0,1
E00022427,0,0,1
E00022428,0,0,1
E00022429,0,0,1
E00022430,0,3,.676337
E00022431,0,0,1
E00022432,0,3,.755633
E00022433,0,3,.84254998
E00022434,0,0,1
E00022435,0,0,1
E00022436,0,3,.90390003
E00022437,0,0,1
E00022438,0,0,1
E00022439,0,0,1
E00022440,0,0,1
E00022441,0,0,1
E00022442,0,0,1
E00022443,0,3,.799734
E00022444,0,3,.91554397
E00022445,0,3,.855941
E00022446,0,3,.70345402
E00022447,0,0,1
E00022448,0,0,1
E00022449,0,1,.95454901
E00022450,0,1,.97923702
E00022451,0,0,1
E00022452,0,3,.74463701
E00022453,0,0,1
E00022454,0,3,.76934099
E00022455,0,1,.978073
E00022456,0,0,1
E00022457,0,0,1
E00022458,0,0,1
E00022459,0,0,1
E00022460,0,0,1
E00022461,0,0,1
E00022462,0,1,.906407
E00022463,0,3,.68132102
E00022464,0,0,1
E00022465,0,0,1
E00022466,0,3,.80366302
E00022467,0,2,.950149
E00022468,0,0,1
E00022469,0,0,1
E00022470,0,3,.72017199
E00022471,0,0,1
E00022472,0,3,.93867803
E00022473,0,3,.813465
E00022474,0,0,1
E00022475,0,0,1
E00022476,0,0,1
E00022477,0,3,.90086502
E00022478,0,0,1
E00022479,0,0,1
E00022480,0,0,1
E00022481,0,3,.87156099
E00022482,0,0,1
E00022483,0,3,.75511801
E00022484,0,0,1
E00022485,0,0,1
E00022486,0,0,1
E00022487,0,0,1
E00022488,0,0,1
E00022489,0,0,1
E00022490,0,0,1
E00022491,0,0,1
E00022492,0,0,1
E00022493,0,0,1
E00022494,0,0,1
E00022495,0,0,1
E00022496,0,0,1
E00022497,0,0,1
E00022498,0,0,1
E00022499,0,0,1
E00022500,0,0,1
E00022501,0,0,1
E00022502,0,0,1
E00022503,0,0,1
E00022504,0,0,1
E00022505,0,0,1
E00022506,0,0,1
E00022507,0,0,1
E00022508,0,0,1
E00022509,0,0,1
E00022510,0,0,1
E00022511,0,0,1
E00022512,0,0,1
E00022513,0,0,1
E00022514,0,0,1
E00022515,0,0,1
E00022516,0,0,1
E00022517,0,0,1
E00022518,0,0,1
E00022519,0,0,1
E00022520,0,0,1
E00022521,0,0,1
E00022522,0,0,1
E00022523,0,0,1
E00022524,0,0,1
E00022525,0,0,1
E00022526,0,0,1
E00022527,0,0,1
E00022528,0,0,1
E00022529,0,0,1
E00022530,0,0,1
E00022531,0,0,1
E00022532,0,0,1
E00022533,0,0,1
E00022534,0,0,1
E00022535,0,0,1
E00022536,0,0,1
E00022537,0,0,1
E00022538,0,0,1
E00022539,0,0,1
E00022540,0,0,1
E00022541,0,0,1
E00022542,0,0,1
E00022543,0,0,1
E00022544,0,0,1
E00022545,0,0,1
E00022546,0,0,1
E00022547,0,0,1
E00022548,0,0,1
E00022549,0,0,1
E00022550,0,0,1
E00022551,0,0,1
E00022552,0,0,1
E00022553,0,0,1
E00022554,0,0,1
E00022555,0,0,1
E00022556,0,0,1
E00022557,0,0,1
E00022558,0,0,1
E00022559,0,0,1
E00022560,0,0,1
E00022561,0,0,1
E00022562,0,0,1
E00022563,0,0,1
E00022564,0,0,1
E00022565,0,0,1
E00022566,0,0,1
E00022567,0,0,1
E00022568,0,0,1
E00022569,0,0,1
E00022570,0,0,1
E00022571,0,0,1
E00022572,0,0,1
E00022573,0,0,1
E00022574,0,0,1
E00022575,0,0,1
E00022576,0,0,1
E00022577,0,0,1
E00022579,0,0,1
E00022580,0,0,1
E00022581,0,0,1
E00022582,0,0,1
E00022583,0,0,1
E00022585,0,0,1
E00022586,0,0,1
E00022587,0,0,1
E00022588,0,0,1
E00022589,0,0,1
E00022590,0,0,1
E00022591,0,0,1
E00022592,0,0,1
E00022593,0,0,1
E00022594,0,0,1
E00022595,0,0,1
E00022596,0,0,1
E00022597,0,0,1
E00022598,0,0,1
E00022599,0,0,1
E00022600,0,0,1
E00022601,0,0,1
E00022603,0,0,1
E00022604,0,0,1
E00022605,0,0,1
E00022606,0,0,1
E00022607,0,0,1
E00022608,0,0,1
E00022609,0,0,1
E00022610,0,0,1
E00022611,0,0,1
E00022612,0,0,1
E00022613,0,0,1
E00022614,0,0,1
E00022615,0,0,1
E00022616,0,0,1
E00022618,0,0,1
E00022619,0,0,1
E00022620,0,0,1
E00022621,0,0,1
E00022622,0,0,1
E00022623,0,0,1
E00022624,0,0,1
E00022625,0,0,1
E00022626,0,0,1
E00022627,0,0,1
E00022628,0,0,1
E00022629,0,0,1
E00022630,0,0,1
E00022631,0,0,1
E00022632,0,0,1
E00022633,0,0,1
E00022634,0,0,1
E00022635,0,0,1
E00022636,0,0,1
E00022637,0,0,1
E00022638,0,0,1
E00022639,0,0,1
E00022640,0,0,1
E00022641,0,0,1
E00022642,0,0,1
E00022643,0,0,1
E00022644,0,0,1
E00022645,0,0,1
E00022646,0,0,1
E00022647,0,0,1
E00022648,0,0,1
E00022649,0,0,1
E00022650,0,0,1
E00022651,0,0,1
E00022652,0,0,1
E00022653,0,0,1
E00022654,0,0,1
E00022655,0,0,1
E00022656,0,0,1
E00022657,0,0,1
E00022658,0,0,1
E00022659,0,0,1
E00022660,0,0,1
E00022661,0,0,1
E00022662,0,0,1
E00022663,0,0,1
E00022664,0,0,1
E00022665,0,0,1
E00022666,0,0,1
E00022667,0,0,1
E00022668,0,0,1
E00022669,0,0,1
E00022670,0,0,1
E00022671,0,0,1
E00022672,0,0,1
E00022673,0,0,1
E00022674,0,0,1
E00022675,0,0,1
E00022676,0,0,1
E00022677,0,0,1
E00022678,0,0,1
E00022679,0,0,1
E00022680,0,0,1
E00022681,0,0,1
E00022684,0,0,1
E00022685,0,0,1
E00022686,0,0,1
E00022687,0,0,1
E00022688,0,0,1
E00022689,0,0,1
E00022690,0,0,1
E00022691,0,0,1
E00022692,0,0,1
E00022693,0,0,1
E00022694,0,0,1
E00022695,0,0,1
E00022696,0,0,1
E00022697,0,0,1
E00022698,0,0,1
E00022699,0,0,1
E00022700,0,0,1
E00022701,0,0,1
E00022702,0,0,1
E00022703,0,0,1
E00022704,0,0,1
E00022705,0,0,1
E00022706,0,0,1
E00022707,0,0,1
E00022708,0,0,1
E00022709,0,0,1
E00022710,0,0,1
E00022711,0,0,1
E00022712,0,0,1
E00022713,0,0,1
E00022714,0,0,1
E00022715,0,0,1
E00022716,0,0,1
E00022717,0,0,1
E00022718,0,0,1
E00022719,0,0,1
E00022720,0,0,1
E00022721,0,0,1
E00022722,0,0,1
E00022723,0,0,1
E00022724,0,2,.55329198
E00022726,0,2,.70441997
E00022727,1,2,.41885
E00022728,0,0,1
E00022729,0,0,1
E00022730,1,2,.480607
E00022731,0,2,.77739203
E00022732,0,2,.67005301
E00022733,0,2,.67226499
E00022734,0,0,1
E00022735,0,0,1
E00022736,0,0,1
E00022737,0,0,1
E00022738,0,0,1
E00022739,0,0,1
E00022740,0,0,1
E00022741,0,0,1
E00022742,0,0,1
E00022743,0,0,1
E00022744,0,2,.84518301
E00022745,0,1,.96665102
E00022746,0,0,1
E00022747,0,0,1
E00022748,0,0,1
E00022749,0,0,1
E00022750,0,1,.88207901
E00022751,0,0,1
E00022752,0,0,1
E00022753,0,0,1
E00022754,0,0,1
E00022755,0,0,1
E00022756,0,2,.661915
E00022757,0,0,1
E00022758,0,2,.63743103
E00022759,0,2,.53158402
E00022760,0,0,1
E00022761,0,1,.97766298
E00022762,0,0,1
E00022763,0,2,.83381301
E00022764,0,2,.92497802
E00022765,0,0,1
E00022766,0,2,.65912902
E00022767,0,2,.810036
E00022768,0,0,1
E00022769,0,2,.91733998
E00022770,0,2,.723248
E00022771,0,2,.63617802
E00022773,0,0,1
E00022774,0,0,1
E00022775,0,1,.92207998
E00022776,0,0,1
E00022777,0,0,1
E00022778,0,0,1
E00022779,0,0,1
E00022780,0,0,1
E00022781,0,0,1
E00022782,0,0,1
E00022783,0,0,1
E00022784,0,0,1
E00022785,0,0,1
E00022786,0,0,1
E00022787,0,0,1
E00022788,0,1,.93902099
E00022789,0,0,1
E00022790,0,2,.772861
E00022791,0,2,.75686997
E00022793,0,0,1
E00022794,0,1,.98392898
E00022796,0,2,.764727
E00022797,0,1,.97339302
E00022798,0,1,.89923799
E00022799,0,2,.75308001
E00022800,0,0,1
E00022801,0,0,1
E00022802,0,0,1
E00022803,0,0,1
E00022804,0,0,1
E00022805,0,0,1
E00022806,0,0,1
E00022807,0,0,1
E00022808,0,0,1
E00022809,0,0,1
E00022810,0,0,1
E00022811,0,0,1
E00022812,0,0,1
E00022813,0,0,1
E00022814,0,0,1
E00022815,0,0,1
E00022816,0,0,1
E00022817,0,0,1
E00022818,0,0,1
E00022819,0,0,1
E00022820,0,0,1
E00022821,0,0,1
E00022822,0,0,1
E00022823,0,0,1
E00022824,0,0,1
E00022825,0,0,1
E00022826,0,0,1
E00022827,0,0,1
E00022828,0,0,1
E00022829,0,0,1
E00022830,0,0,1
E00022831,0,0,1
E00022832,0,0,1
